Date,Close,High,Low,Open,MA5,MA10,ROC5,Predicted_Trend
2021-01-01,103.22599792480467,103.25,103.22599792480467,103.22599792480467,103.42580108642578,103.50440139770508,-0.0038120097671799913,0
2021-01-02,103.22599792480467,103.25,103.22599792480467,103.22599792480467,103.36580047607421,103.47430114746093,-0.0028978522200017176,0
2021-01-03,103.22599792480467,103.25,103.22599792480467,103.22599792480467,103.27279968261719,103.44440078735352,-0.004484516098794189,0
2021-01-04,103.24400329589844,103.24400329589844,102.70999908447266,103.23899841308594,103.21119995117188,103.4067008972168,-0.0029743380274385167,0
2021-01-05,103.14199829101562,103.18000030517578,102.6719970703125,103.125,103.21279907226562,103.35880050659179,7.752637598223977e-05,0
2021-01-06,102.6999969482422,103.43099975585938,102.58999633789062,102.6780014038086,103.10759887695312,103.26669998168946,-0.005095625008591731,0
2021-01-07,103.02799987792967,103.95099639892578,102.95600128173828,103.02400207519533,103.06799926757813,103.21689987182617,-0.0019181025212198222,0
2021-01-08,103.79499816894533,104.0780029296875,103.61699676513672,103.79000091552734,103.18179931640626,103.22729949951172,0.005512179640589698,0
2021-01-09,103.79499816894533,104.0780029296875,103.61699676513672,103.79000091552734,103.29199829101563,103.25159912109375,0.005336822047356415,0
2021-01-10,103.79499816894533,104.0780029296875,103.61699676513672,103.79000091552734,103.42259826660157,103.3176986694336,0.006331076464964891,0
2021-01-11,104.072998046875,104.38899993896484,104.03700256347656,104.09100341796876,103.69719848632812,103.40239868164062,0.013369047122024247,0
2021-01-12,104.13200378417967,104.31900024414062,104.08999633789062,104.12799835205078,103.91799926757812,103.49299926757813,0.010715571568486792,0
2021-01-13,103.7480010986328,103.98799896240234,103.54000091552734,103.7519989013672,103.90859985351562,103.54519958496094,-0.00045278742850429765,0
2021-01-14,103.84500122070312,104.18800354003906,103.64199829101562,103.83699798583984,103.9186004638672,103.60529937744141,0.0004817481828596204,0
2021-01-15,103.83699798583984,103.88500213623048,103.62000274658205,103.8280029296875,103.9270004272461,103.67479934692383,0.000404642011998968,0
2021-01-16,103.83699798583984,103.88500213623048,103.62000274658205,103.8280029296875,103.87980041503906,103.78849945068359,-0.0022676396900650486,0
2021-01-17,103.83699798583984,103.88500213623048,103.62000274658205,103.8280029296875,103.8207992553711,103.86939926147461,-0.0028329983830066574,0
2021-01-18,103.91200256347656,103.9229965209961,103.63899993896484,103.90799713134766,103.85359954833984,103.88109970092773,0.0015807674664289895,0
2021-01-19,103.6959991455078,104.08200073242188,103.6500015258789,103.7030029296875,103.82379913330078,103.87119979858399,-0.001434850724096437,0
2021-01-20,103.89800262451172,103.91799926757812,103.46299743652344,103.89700317382812,103.83600006103515,103.88150024414062,0.0005875038748730521,0
2021-01-21,103.55699920654295,103.65899658203124,103.32599639892578,103.55500030517578,103.78000030517578,103.82990036010742,-0.002696522287124248,0
2021-01-22,103.51200103759766,103.88200378417967,103.49500274658205,103.50599670410156,103.71500091552734,103.76790008544921,-0.003129876195828607,0
2021-01-23,103.51200103759766,103.88200378417967,103.49500274658205,103.50599670410156,103.63500061035157,103.7443000793457,-0.0038494256294845375,0
2021-01-24,103.51200103759766,103.88200378417967,103.49500274658205,103.50599670410156,103.59820098876953,103.71100006103515,-0.0017743992962732102,0
2021-01-25,103.78700256347656,103.93099975585938,103.677001953125,103.7770004272461,103.5760009765625,103.70600051879883,-0.0010683560629776157,0
2021-01-26,103.76200103759766,103.8270034790039,103.55500030517578,103.76000213623048,103.61700134277343,103.69850082397461,0.0019796038184327625,0
2021-01-27,103.60299682617188,104.16799926757812,103.59300231933594,103.60299682617188,103.63520050048828,103.67510070800782,0.0008790844313903978,0
2021-01-28,104.13600158691406,104.4520034790039,104.13600158691406,104.14299774169922,103.76000061035157,103.69750061035157,0.006028291821831955,0
2021-01-29,104.31199645996094,104.93499755859376,104.28900146484376,104.29100036621094,103.91999969482421,103.75910034179688,0.007728528231936149,0
2021-01-30,104.31199645996094,104.93499755859376,104.28900146484376,104.29100036621094,104.02499847412109,103.8004997253418,0.0050583780581126,0
2021-01-31,104.31199645996094,104.93499755859376,104.28900146484376,104.29100036621094,104.13499755859375,103.8759994506836,0.00530054756908549,0
2021-02-01,104.71900177001952,104.98999786376952,104.6240005493164,104.68599700927734,104.35819854736329,103.99669952392578,0.01077193689406597,0
2021-02-02,104.87799835205078,105.16200256347656,104.822998046875,104.88099670410156,104.50659790039063,104.1332992553711,0.007125266515225492,0
2021-02-03,105.02200317382812,105.09700012207033,104.92400360107422,105.02799987792967,104.64859924316406,104.28429946899413,0.0068065681605444794,0
2021-02-04,104.99500274658205,105.49099731445312,104.9729995727539,104.99500274658205,104.78520050048829,104.40509948730468,0.006547725187900921,0
2021-02-05,105.56800079345705,105.76300048828124,105.33100128173828,105.5719985961914,105.0364013671875,104.58569946289063,0.012040842627129678,0
2021-02-06,105.56800079345705,105.76300048828124,105.33100128173828,105.5719985961914,105.206201171875,104.78219985961914,0.008107401799933855,0
2021-02-07,105.56800079345705,105.76300048828124,105.33100128173828,105.5719985961914,105.34420166015627,104.92539978027344,0.006579096209388791,0
2021-02-08,105.39700317382812,105.66600036621094,105.15799713134766,105.4000015258789,105.41920166015628,105.03390045166016,0.0035706803209543114,0
2021-02-09,105.22699737548828,105.22699737548828,104.51200103759766,105.20999908447266,105.46560058593752,105.12540054321289,0.0022095778164432645,0
2021-02-10,104.58200073242188,104.83699798583984,104.41799926757812,104.5749969482422,105.26840057373047,105.15240097045898,-0.009339952008414643,0
2021-02-11,104.61900329589844,104.77999877929688,104.552001953125,104.61499786376952,105.07860107421875,105.14240112304688,-0.008989442732891373,0
2021-02-12,104.75499725341795,105.16999816894533,104.72000122070312,104.74099731445312,104.91600036621094,105.13010101318359,-0.007701230807900972,0
2021-02-13,104.75499725341795,105.16999816894533,104.72000122070312,104.74099731445312,104.7875991821289,105.10340042114258,-0.006091310958351692,0
2021-02-14,104.75499725341795,105.16999816894533,104.72000122070312,104.74099731445312,104.69319915771484,105.07939987182617,-0.0044855420552014635,0
2021-02-15,105.06099700927734,105.40499877929688,104.98300170898438,105.05899810791016,104.78899841308593,105.0286994934082,0.004580102441155365,0
2021-02-16,105.38500213623048,105.86799621582033,105.1989974975586,105.38700103759766,104.94219818115235,105.01039962768554,0.0073217944751924335,0
2021-02-17,106.12899780273438,106.20500183105467,105.81999969482422,106.10299682617188,105.21699829101563,105.06649932861328,0.013116324617836739,0
2021-02-18,105.8560028076172,105.91799926757812,105.5989990234375,105.86100006103516,105.43719940185547,105.11239929199219,0.010510291471210298,0
2021-02-19,105.66799926757812,105.72699737548828,105.25,105.6520004272461,105.6197998046875,105.15649948120117,0.008715593891444495,0
2021-02-20,105.66799926757812,105.72699737548828,105.25,105.6520004272461,105.74120025634765,105.2650993347168,0.005777617532481516,0
2021-02-21,105.66799926757812,105.72699737548828,105.25,105.6520004272461,105.79779968261718,105.36999893188477,0.002685364384030775,0
2021-02-22,105.54299926757812,105.83599853515624,105.0,105.51399993896484,105.68059997558593,105.44879913330078,-0.005521568537238619,0
2021-02-23,105.01200103759766,105.41100311279295,104.9000015258789,104.98400115966795,105.51179962158203,105.47449951171875,-0.007973112035539742,0
2021-02-24,105.28700256347656,106.09400177001952,105.26799774169922,105.28299713134766,105.43560028076172,105.5277000427246,-0.0036056015704127864,0
2021-02-25,105.9459991455078,106.28600311279295,105.8550033569336,105.94400024414062,105.49120025634765,105.61620025634765,0.0026308804922643425,0
2021-02-26,106.38999938964844,106.68199920654295,105.85700225830078,106.37899780273438,105.63560028076172,105.71669998168946,0.0068327225562587746,0
2021-02-27,106.38999938964844,106.68199920654295,105.85700225830078,106.37899780273438,105.80500030517578,105.74280014038087,0.008025166310869691,0
2021-02-28,106.38999938964844,106.68199920654295,105.85700225830078,106.37899780273438,106.08059997558594,105.79619979858398,0.01312229400863818,0
2021-03-01,106.4739990234375,106.77300262451172,106.3759994506836,106.50299835205078,106.31799926757813,105.87679977416992,0.01127391255388166,0
2021-03-02,106.84600067138672,106.9499969482422,106.68800354003906,106.85099792480467,106.49799957275391,105.99459991455078,0.008494908095989961,0
2021-03-03,106.75399780273438,107.13899993896484,106.70099639892578,106.75800323486328,106.5707992553711,106.1031997680664,0.0034213592929237535,0
2021-03-04,107.05899810791016,107.63500213623048,106.97000122070312,107.05799865722656,106.70459899902343,106.2547996520996,0.006288172968321515,0
2021-03-05,107.96099853515624,108.60900115966795,107.82599639892578,107.95500183105467,107.018798828125,106.54969940185546,0.014766417468939697,0
2021-03-06,107.96099853515624,108.60900115966795,107.82599639892578,107.95500183105467,107.31619873046876,106.81709899902344,0.013965846360212364,0
2021-03-07,107.96099853515624,108.60900115966795,107.82599639892578,107.95500183105467,107.53919830322266,107.01859893798829,0.010435560121700549,0
2021-03-08,108.39600372314452,108.94000244140624,108.31400299072266,108.41899871826172,107.86759948730466,107.2191993713379,0.015381212452992399,0
2021-03-09,108.9260025024414,109.22899627685548,108.55999755859376,108.93900299072266,108.24100036621091,107.4727996826172,0.01743902359939331,0
2021-03-10,108.56400299072266,108.91999816894533,108.33899688720705,108.5770034790039,108.3616012573242,107.69020004272461,0.005585391611305335,0
2021-03-11,108.43599700927734,108.802001953125,108.36299896240234,108.43199920654295,108.45660095214843,107.88639984130859,0.004399722868128508,0
2021-03-12,108.5739974975586,109.14800262451172,108.5189971923828,108.55500030517578,108.5792007446289,108.05919952392578,0.0056779667724427,0
2021-03-13,108.5739974975586,109.14800262451172,108.5189971923828,108.55500030517578,108.61479949951172,108.2411994934082,0.0016420695256320617,0
2021-03-14,108.5739974975586,109.14800262451172,108.5189971923828,108.55500030517578,108.54439849853516,108.39269943237305,-0.003231597568954414,0
2021-03-15,109.11399841308594,109.3560028076172,108.93099975585938,109.11699676513672,108.6543975830078,108.50799942016602,0.00506609379916001,0
2021-03-16,109.11900329589844,109.2760009765625,108.78299713134766,109.13400268554688,108.79099884033204,108.62379989624023,0.006298704355184315,0
2021-03-17,109.02300262451172,109.2760009765625,109.01399993896484,109.02899932861328,108.88079986572265,108.73000030517578,0.004135475687567114,0
2021-03-18,108.91000366210938,109.28399658203124,108.69300079345705,108.89099884033205,108.94800109863282,108.78140029907226,0.0030947203961826375,0
2021-03-19,108.93199920654295,109.10099792480467,108.61199951171876,108.93099975585938,109.01960144042968,108.78199996948243,0.0032973061436041284,0
2021-03-20,108.93199920654295,109.10099792480467,108.61199951171876,108.93099975585938,108.98320159912109,108.81879959106445,-0.0016679730299494766,0
2021-03-21,108.93199920654295,109.10099792480467,108.61199951171876,108.93099975585938,108.94580078125,108.86839981079102,-0.0017137628067256383,0
2021-03-22,108.87799835205078,108.947998046875,108.62100219726562,108.87100219726562,108.91679992675782,108.89879989624023,-0.0013300337449001498,0
2021-03-23,108.7770004272461,108.86900329589844,108.41500091552734,108.7760009765625,108.89019927978515,108.91910018920899,-0.0012212214708570146,0
2021-03-24,108.52300262451172,108.94100189208984,108.45500183105467,108.5199966430664,108.8083999633789,108.9140007019043,-0.003754604569918385,0
2021-03-25,108.78399658203124,109.18900299072266,108.78399658203124,108.79000091552734,108.77879943847657,108.88100051879883,-0.0013586698636742778,0
2021-03-26,109.18199920654295,109.83399963378906,109.13899993896484,109.1790008544922,108.82879943847657,108.88730010986328,0.00229500974755803,0
2021-03-27,109.18199920654295,109.83399963378906,109.13899993896484,109.1790008544922,108.889599609375,108.9031997680664,0.0027921238367112355,0
2021-03-28,109.18199920654295,109.83399963378906,109.13899993896484,109.1790008544922,108.97059936523438,108.93039932250977,0.0037232023102873324,0
2021-03-29,109.77799987792967,109.77899932861328,109.38400268554688,109.79100036621094,109.22159881591794,109.01499938964841,0.011564343255044518,0
2021-03-30,109.83000183105467,110.41899871826172,109.78800201416016,109.83599853515624,109.43079986572263,109.10479965209959,0.009615433169295917,0
2021-03-31,110.29299926757812,110.9530029296875,110.27799987792967,110.30500030517578,109.65299987792966,109.2408996582031,0.010175670615203414,0
2021-04-01,110.73799896240234,110.84500122070312,110.56300354003906,110.75,109.96419982910156,109.42689971923826,0.014251431253936353,0
2021-04-02,110.62000274658205,110.74400329589844,110.38200378417967,110.61299896240234,110.25180053710938,109.61119995117186,0.013170701676920027,0
2021-04-03,110.62000274658205,110.74400329589844,110.38200378417967,110.61299896240234,110.42020111083984,109.8208999633789,0.007670051099388342,0
2021-04-04,110.62000274658205,110.74400329589844,110.38200378417967,110.61299896240234,110.57820129394531,110.00450057983399,0.007192942751130804,0
2021-04-05,110.66999816894533,110.71199798583984,109.95700073242188,110.677001953125,110.65360107421876,110.15330047607422,0.003418158032429286,0
2021-04-06,110.19400024414062,110.5479965209961,109.68900299072266,110.19300079345705,110.5448013305664,110.25450057983399,-0.00491248463362981,0
2021-04-07,109.78299713134766,109.93499755859376,109.59200286865234,109.79299926757812,110.37740020751953,110.31460037231446,-0.007566494254677147,0
2021-04-08,109.87799835205078,109.8939971923828,109.0009994506836,109.85199737548828,110.22899932861328,110.32460021972656,-0.006707687363117443,0
2021-04-09,109.3249969482422,109.9520034790039,109.22200012207033,109.33000183105467,109.96999816894531,110.27409973144532,-0.011706795933702496,0
2021-04-10,109.3249969482422,109.9520034790039,109.22200012207033,109.33000183105467,109.70099792480468,110.17729949951172,-0.012153259627328161,0
2021-04-11,109.3249969482422,109.9520034790039,109.22200012207033,109.33000183105467,109.52719726562502,110.0359992980957,-0.007886121694221981,0
2021-04-12,109.71900177001952,109.76100158691406,109.24700164794922,109.69400024414062,109.51439819335937,109.94589920043946,-0.0005829259812570875,0
2021-04-13,109.37999725341795,109.74700164794922,109.04299926757812,109.3740005493164,109.41479797363282,109.82189865112305,-0.00453230952603656,0
2021-04-14,108.91699981689452,109.08000183105467,108.76499938964844,108.92400360107422,109.33319854736328,109.6515983581543,-0.003731965632167711,0
2021-04-15,108.88600158691406,108.95099639892578,108.625,108.8939971923828,109.24539947509766,109.47319869995117,-0.004015507647678884,0
2021-04-16,108.65499877929688,108.96099853515624,108.625,108.68900299072266,109.1113998413086,109.3192985534668,-0.006128499315326108,0
2021-04-17,108.65499877929688,108.96099853515624,108.625,108.68900299072266,108.89859924316406,109.20649871826171,-0.00969752707879068,0
2021-04-18,108.65499877929688,108.96099853515624,108.625,108.68900299072266,108.75359954833985,109.08419876098633,-0.006628254638198272,0
2021-04-19,108.69400024414062,108.75499725341795,108.00700378417967,108.71900177001952,108.70899963378906,109.02109909057617,-0.0020474266930671225,0
2021-04-20,108.1050033569336,108.52200317382812,107.9800033569336,108.0979995727539,108.55279998779297,108.89909973144532,-0.007172622913856119,0
2021-04-21,108.13200378417967,108.2699966430664,107.89199829101562,108.13300323486328,108.44820098876953,108.77980041503906,-0.0048133542036066235,0
2021-04-22,108.0270004272461,108.18599700927734,107.8239974975586,108.03900146484376,108.32260131835938,108.61060028076172,-0.00577974652897828,0
2021-04-23,107.93599700927734,108.1230010986328,107.47000122070312,107.97799682617188,108.17880096435547,108.46620025634766,-0.006617291225413324,0
2021-04-24,107.93599700927734,108.1230010986328,107.47000122070312,107.97799682617188,108.0272003173828,108.36809997558593,-0.006973735745861909,0
2021-04-25,107.93599700927734,108.1230010986328,107.47000122070312,107.97799682617188,107.99339904785157,108.27309951782226,-0.0015633536136919757,0
2021-04-26,107.88099670410156,108.18699645996094,107.6520004272461,107.8740005493164,107.94319763183594,108.19569931030273,-0.002321302401637637,0
2021-04-27,108.18800354003906,108.56999969482422,108.10099792480467,108.2020034790039,107.97539825439453,108.14899978637695,0.0014903969577624299,0
2021-04-28,108.73799896240234,109.06999969482422,108.71299743652344,108.75,108.13579864501953,108.1572998046875,0.007430347384997704,0
2021-04-29,108.50499725341795,109.21900177001952,108.43800354003906,108.50499725341795,108.24959869384766,108.13839950561524,0.005271644862757885,0
2021-04-30,108.91500091552734,109.33300018310548,108.71299743652344,108.90399932861328,108.44539947509766,108.2193992614746,0.009070226183817587,0
2021-05-01,108.91500091552734,109.33300018310548,108.71299743652344,108.90399932861328,108.6522003173828,108.29769897460938,0.00958467425233267,0
2021-05-02,108.91500091552734,109.33300018310548,108.71299743652344,108.90399932861328,108.79759979248047,108.3864990234375,0.006719759600880559,0
2021-05-03,109.29900360107422,109.69300079345705,108.90599822998048,109.28299713134766,108.90980072021485,108.52279968261719,0.005159232687975468,0
2021-05-04,109.08599853515624,109.4810028076172,109.0469970703125,109.08699798583984,109.0260009765625,108.63779983520507,0.005354603902540278,0
2021-05-05,109.32599639892578,109.46299743652344,109.1520004272461,109.3290023803711,109.10820007324219,108.77679977416992,0.003773543404890667,0
2021-05-06,109.18900299072266,109.41899871826172,109.0459976196289,109.21900177001952,109.16300048828126,108.90760040283203,0.0025157423026405112,0
2021-05-07,109.01399993896484,109.27799987792967,108.34700012207033,109.0500030517578,109.18280029296875,108.99020004272461,0.0009089567332811743,0
2021-05-08,109.01399993896484,109.27799987792967,108.34700012207033,109.0500030517578,109.12579956054688,109.01780014038086,-0.0026075595633936466,0
2021-05-09,109.01399993896484,109.27799987792967,108.34700012207033,109.0500030517578,109.1113998413086,109.06870040893554,-0.0006600168413748442,0
2021-05-10,108.5999984741211,109.04499816894533,108.58799743652344,108.5719985961914,108.96620025634766,109.03720016479492,-0.006640670551545269,0
2021-05-11,108.83499908447266,108.96600341796876,108.37899780273438,108.84400177001952,108.89539947509766,109.02919998168946,-0.003242120511715574,0
2021-05-12,108.71900177001952,109.53600311279295,108.66400146484376,108.71499633789062,108.83639984130859,109.00960006713868,-0.0027060576541589887,0
2021-05-13,109.7229995727539,109.7770004272461,109.47599792480467,109.66400146484376,108.9781997680664,109.05199966430663,0.006503748456033298,0
2021-05-14,109.5189971923828,109.6439971923828,109.2300033569336,109.51599884033205,109.07919921875,109.0952995300293,0.0046324073394306,0
2021-05-15,109.5189971923828,109.6439971923828,109.2300033569336,109.51599884033205,109.26299896240235,109.114599609375,0.008462235093683601,0
2021-05-16,109.5189971923828,109.6439971923828,109.2300033569336,109.51599884033205,109.39979858398435,109.14759902954101,0.006284725627454302,0
2021-05-17,109.41200256347656,109.49600219726562,109.06999969482422,109.41200256347656,109.53839874267575,109.1873992919922,0.006374238009681177,0
2021-05-18,109.2760009765625,109.2760009765625,108.84400177001952,109.24199676513672,109.44899902343748,109.21359939575196,-0.004073882394137529,0
2021-05-19,108.85700225830078,109.322998046875,108.58399963378906,108.86799621582033,109.3166000366211,109.19789962768554,-0.006044567162344916,0
2021-05-20,109.26100158691406,109.28299713134766,108.75299835205078,109.27300262451172,109.26500091552734,109.26399993896484,-0.002355715556959792,0
2021-05-21,108.83100128173828,108.9739990234375,108.60900115966795,108.86000061035156,109.12740173339844,109.2636001586914,-0.006281977814643125,0
2021-05-22,108.83100128173828,108.9739990234375,108.60900115966795,108.86000061035156,109.01120147705078,109.27480010986328,-0.005310215224341608,0
2021-05-23,108.83100128173828,108.9739990234375,108.60900115966795,108.86000061035156,108.92220153808594,109.18560028076172,-0.004072254574173706,0
2021-05-24,108.91500091552734,108.98300170898438,108.697998046875,108.91899871826172,108.93380126953124,109.12520065307618,0.000532796751916198,0
2021-05-25,108.8239974975586,109.05599975585938,108.5790023803711,108.85099792480467,108.84640045166016,109.05570068359376,-0.003999634663863549,0
2021-05-26,108.79100036621094,109.13700103759766,108.7239990234375,108.802001953125,108.8384002685547,108.98290100097657,-0.00036755074433059143,0
2021-05-27,109.18900299072266,109.84200286865234,109.04100036621094,109.16999816894533,108.91000061035156,108.96060104370117,0.0032895195740925143,0
2021-05-28,109.84200286865234,110.1959991455078,109.79399871826172,109.80899810791016,109.11220092773438,109.01720123291015,0.009289647021594627,0
2021-05-29,109.84200286865234,110.1959991455078,109.79399871826172,109.80899810791016,109.29760131835937,109.1157012939453,0.008511242210280656,0
2021-05-30,109.84200286865234,110.1959991455078,109.79399871826172,109.80899810791016,109.50120239257812,109.17380142211914,0.00935460371336383,0
2021-05-31,109.91899871826172,109.9280014038086,109.36599731445312,109.90699768066406,109.72680206298828,109.28260116577148,0.010368489564887895,0
2021-06-01,109.47799682617188,109.69300079345705,109.33300018310548,109.49299621582033,109.78460083007812,109.34730072021485,0.0026467302341224297,0
2021-06-02,109.48300170898438,109.88300323486328,109.48300170898438,109.49299621582033,109.71280059814453,109.41250076293946,-0.0032683413475013134,0
2021-06-03,109.59300231933594,110.30999755859376,109.58300018310548,109.59500122070312,109.66300048828126,109.48030090332031,-0.002266897387278699,0
2021-06-04,110.28600311279295,110.322998046875,109.37100219726562,110.26599884033205,109.75180053710938,109.62650146484376,0.004042171778964487,0
2021-06-05,110.28600311279295,110.322998046875,109.37100219726562,110.26599884033205,109.82520141601563,109.77600173950195,0.003338862242294738,0
2021-06-06,110.28600311279295,110.322998046875,109.37100219726562,110.26599884033205,109.98680267333984,109.88570175170898,0.007380535907174357,0
2021-06-07,109.63200378417967,109.63200378417967,109.18499755859376,109.61699676513672,110.01660308837889,109.86470184326171,0.0013609608146418761,0
2021-06-08,109.28800201416016,109.5530014038086,109.20500183105467,109.27400207519533,109.95560302734373,109.8093017578125,-0.0027830271889719427,0
2021-06-09,109.48799896240234,109.63700103759766,109.23400115966795,109.46900177001952,109.79600219726561,109.7739013671875,-0.00723576997866604,0
2021-06-10,109.6520004272461,109.78299713134766,109.43000030517578,109.61000061035156,109.66920166015625,109.74720153808593,-0.005748713958728224,0
2021-06-11,109.39299774169922,109.83599853515624,109.3239974975586,109.40899658203124,109.4906005859375,109.73870162963867,-0.008097177755008733,0
2021-06-12,109.39299774169922,109.83599853515624,109.3239974975586,109.40899658203124,109.4427993774414,109.72970123291016,-0.0021800754727694382,0
2021-06-13,109.39299774169922,109.83599853515624,109.3239974975586,109.40899658203124,109.46379852294922,109.70970077514649,0.0009607251080083756,0
2021-06-14,109.74400329589844,109.99700164794922,109.61100006103516,109.70899963378906,109.51499938964844,109.65550079345704,0.0023381953814316514,0
2021-06-15,110.0250015258789,110.16200256347656,109.98999786376952,110.04100036621094,109.589599609375,109.62940063476563,0.003401680746173863,0
2021-06-16,110.0749969482422,110.13600158691406,109.81199645996094,110.08399963378906,109.72599945068359,109.60830001831054,0.006234395442323848,0
2021-06-17,110.77999877929688,110.81700134277344,110.21099853515624,110.7699966430664,110.00339965820312,109.72309951782226,0.012679065993535188,0
2021-06-18,110.30799865722656,110.4749984741211,109.9469985961914,110.3249969482422,110.1863998413086,109.82509918212891,0.008364346296532155,0
2021-06-19,110.30799865722656,110.4749984741211,109.9469985961914,110.3249969482422,110.29919891357422,109.90709915161133,0.005139190701905161,0
2021-06-20,110.30799865722656,110.4749984741211,109.9469985961914,110.3249969482422,110.35579833984374,109.97269897460937,0.002572116586438744,0
2021-06-21,110.19200134277344,110.3280029296875,109.73600006103516,110.20099639892578,110.37919921875,110.0525993347168,0.0010629516036801956,0
2021-06-22,110.38500213623048,110.78800201416016,110.22100067138672,110.3740005493164,110.30019989013672,110.15179977416992,-0.003565595300766611,0
2021-06-23,110.68499755859376,111.09100341796876,110.68499755859376,110.65399932861328,110.37559967041015,110.28099975585937,0.003417693240348685,0
2021-06-24,110.98600006103516,111.09500122070312,110.70999908447266,111.01200103759766,110.51119995117188,110.40519943237305,0.006146439170883866,0
2021-06-25,110.91699981689452,110.9749984741211,110.48200225830078,110.9209976196289,110.63300018310547,110.49439926147461,0.0055209156822830785,0
2021-06-26,110.91699981689452,110.9749984741211,110.48200225830078,110.9209976196289,110.77799987792969,110.57859954833984,0.006579411075998465,0
2021-06-27,110.91699981689452,110.9749984741211,110.48200225830078,110.9209976196289,110.8843994140625,110.59229965209961,0.004819474297853121,0
2021-06-28,110.8040008544922,110.97100067138672,110.50700378417967,110.8219985961914,110.90820007324218,110.64189987182617,0.0010751528980739167,0
2021-06-29,110.60399627685548,110.74600219726562,110.44200134277344,110.60299682617188,110.83179931640625,110.67149963378907,-0.003441909645987784,0
2021-06-30,110.52400207519533,111.06500244140624,110.4290008544922,110.53500366210938,110.75319976806641,110.69309997558594,-0.0035431695984201594,0
2021-07-01,111.12899780273438,111.62200164794922,111.0260009765625,111.1240005493164,110.79559936523438,110.78679962158203,0.001911320953414064,0
2021-07-02,111.58399963378906,111.65599822998048,111.15499877929688,111.5719985961914,110.92899932861329,110.9066993713379,0.006013503953367305,0
2021-07-03,111.58399963378906,111.65599822998048,111.15499877929688,111.5719985961914,111.08499908447266,110.99659957885743,0.007039445988246795,0
2021-07-04,111.58399963378906,111.65599822998048,111.15499877929688,111.5719985961914,111.28099975585937,111.05639953613282,0.008860469692980155,0
2021-07-05,111.13999938964844,111.18399810791016,110.7979965209961,111.13500213623048,111.40419921875,111.07869949340821,0.005573425707422475,0
2021-07-06,110.90699768066406,110.91200256347656,110.5260009765625,110.91600036621094,111.35979919433593,111.07769927978515,-0.00199767951173635,0
2021-07-07,110.56999969482422,110.80699920654295,110.4020004272461,110.60199737548828,111.15699920654296,111.04299926757812,-0.00908732383041222,0
2021-07-08,110.62200164794922,110.62200164794922,109.53500366210938,110.63500213623048,110.964599609375,111.02479934692383,-0.00862128969204412,0
2021-07-09,109.78800201416016,110.24600219726562,109.76699829101562,109.8010025024414,110.60540008544922,110.9431999206543,-0.01609547628265029,0
2021-07-10,109.78800201416016,110.24600219726562,109.76699829101562,109.8010025024414,110.33500061035156,110.86959991455078,-0.012164813594683244,0
2021-07-11,109.78800201416016,110.24600219726562,109.76699829101562,109.8010025024414,110.11120147705078,110.73550033569336,-0.010089495612583876,0
2021-07-12,110.20800018310548,110.38899993896484,109.98200225830078,110.21499633789062,110.03880157470704,110.597900390625,-0.0032739397008036963,0
2021-07-13,110.3280029296875,110.5500030517578,110.2020034790039,110.3249969482422,109.9800018310547,110.47230072021485,-0.0026576875656015853,0
2021-07-14,110.59600067138672,110.69400024414062,109.98500061035156,110.59500122070312,110.1416015625,110.37350082397461,0.007359626210543091,0
2021-07-15,109.99400329589844,110.08200073242188,109.71600341796876,109.98400115966795,110.18280181884765,110.2589012145996,0.0018763551386216104,0
2021-07-16,109.75700378417967,110.33599853515624,109.73300170898438,109.77799987792967,110.17660217285156,110.14390182495117,-0.00028234624377698747,0
2021-07-17,109.75700378417967,110.33599853515624,109.73300170898438,109.77799987792967,110.0864028930664,110.06260223388672,-0.004092229222710686,0
2021-07-18,109.75700378417967,110.33599853515624,109.73300170898438,109.77799987792967,109.97220306396484,109.97610244750976,-0.005175468877758327,0
2021-07-19,109.90399932861328,110.0250015258789,109.08599853515624,109.8740005493164,109.83380279541015,109.98770217895508,-0.006257019589972157,0
2021-07-20,109.5270004272461,109.9540023803711,109.33399963378906,109.53399658203124,109.74040222167969,109.96160202026367,-0.004245712081194508,0
2021-07-21,109.9260025024414,110.38300323486328,109.80699920654295,109.91999816894533,109.77420196533203,109.9754020690918,0.0015397533864358603,0
2021-07-22,110.23899841308594,110.3479995727539,110.02400207519533,110.25499725341795,109.87060089111328,109.97850189208984,0.004391470359869087,0
2021-07-23,110.12899780273438,110.58300018310548,110.11499786376952,110.13999938964844,109.94499969482422,109.95860137939454,0.0033892508516921716,0
2021-07-24,110.12899780273438,110.58300018310548,110.11499786376952,110.13999938964844,109.98999938964843,109.91190109252929,0.002047227357471648,0
2021-07-25,110.12899780273438,110.58300018310548,110.11499786376952,110.13999938964844,110.11039886474609,109.92540054321289,0.005496337644051108,0
2021-07-26,110.54299926757812,110.58000183105467,110.1259994506836,110.54399871826172,110.23379821777344,110.00400009155274,0.0056128372822710215,0
2021-07-27,110.30699920654295,110.31900024414062,109.625,110.302001953125,110.24739837646484,110.05899963378906,0.0006168487961240032,0
2021-07-28,109.78399658203124,110.21600341796876,109.74700164794922,109.80599975585938,110.17839813232422,110.06169891357422,-0.0031327009923499682,0
2021-07-29,109.87899780273438,109.88899993896484,109.47100067138672,109.89099884033205,110.12839813232422,110.05919876098633,-0.002270065150759004,0
